id,is_changed,max_worse,util,num_worse,num_better,num_unchanged,rank_better,rank_worse,rank_unchanged,rank_better_match_better,rank_better_match_unchanged,rank_better_match_worse,rank_unchanged_match_better,rank_unchanged_match_unchanged,rank_unchanged_match_worse,rank_worse_match_better,rank_worse_match_unchanged,rank_worse_match_worse
40,True,-4,0,3,4,13,9,10,1,3,5,1,0,1,0,1,7,2
41,True,-2,6,2,3,15,9,9,2,1,7,1,0,2,0,2,6,1
42,True,0,6,0,3,17,7,11,2,1,6,0,0,2,0,2,9,0
43,True,-1,8,1,3,16,10,9,1,2,8,0,0,1,0,1,7,1
44,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
45,True,-7,7,1,2,17,9,11,0,2,7,0,0,0,0,0,10,1
46,True,-3,-1,2,2,16,12,7,1,2,8,2,0,1,0,0,7,0
47,False,0,0,0,0,20,7,11,2,0,7,0,0,2,0,0,11,0
48,True,-7,-15,4,1,15,8,11,1,1,7,0,0,0,1,0,8,3
49,True,-5,-3,5,2,13,10,8,2,1,6,3,0,2,0,1,5,2
50,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
51,True,-10,7,1,5,14,10,9,1,3,7,0,0,1,0,2,6,1
52,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
53,True,-3,-3,3,1,16,11,8,1,1,9,1,0,1,0,0,6,2
54,True,-1,2,1,1,18,12,8,0,1,11,0,0,0,0,0,7,1
55,True,0,17,0,6,14,8,10,2,1,7,0,1,1,0,4,6,0
56,False,0,0,0,0,20,9,9,2,0,9,0,0,2,0,0,9,0
57,True,-2,2,3,2,15,9,10,1,2,5,2,0,1,0,0,9,1
58,True,-4,42,2,11,7,9,10,1,5,4,0,1,0,0,5,3,2
59,False,0,0,0,0,20,8,12,0,0,8,0,0,0,0,0,12,0
60,True,-6,-19,9,1,10,11,8,1,1,4,6,0,1,0,0,5,3
61,True,-8,-19,5,0,15,10,9,1,0,8,2,0,1,0,0,6,3
62,True,-2,25,2,4,14,10,9,1,3,6,1,0,1,0,1,7,1
63,True,-2,6,1,3,16,10,9,1,1,9,0,0,1,0,2,6,1
64,True,-6,2,2,2,16,8,10,2,1,6,1,0,2,0,1,8,1
65,False,0,0,0,0,20,7,11,2,0,7,0,0,2,0,0,11,0
66,True,-1,1,1,1,18,8,12,0,1,7,0,0,0,0,0,11,1
67,True,-8,7,3,4,13,12,8,0,3,8,1,0,0,0,1,5,2
68,True,-4,16,2,5,13,11,7,2,3,8,0,1,1,0,1,4,2
69,False,0,0,0,0,20,8,11,1,0,8,0,0,1,0,0,11,0
70,True,-8,-2,1,3,16,8,11,1,2,6,0,0,1,0,1,9,1
71,False,0,0,0,0,20,8,11,1,0,8,0,0,1,0,0,11,0
72,True,-3,-2,1,1,18,7,12,1,1,6,0,0,1,0,0,11,1
73,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
74,True,-2,-3,2,0,18,11,8,1,0,10,1,0,1,0,0,7,1
75,True,-3,7,1,3,16,11,9,0,1,10,0,0,0,0,2,6,1
76,True,-9,19,2,6,12,10,8,2,3,7,0,0,2,0,3,3,2
77,True,-3,2,1,1,18,10,9,1,1,9,0,0,1,0,0,8,1
78,True,-3,7,1,1,18,9,10,1,1,8,0,0,1,0,0,9,1
79,True,-5,1,1,2,17,10,10,0,2,8,0,0,0,0,0,9,1
80,False,0,0,0,0,20,9,9,2,0,9,0,0,2,0,0,9,0
81,True,-2,0,2,1,17,8,12,0,1,7,0,0,0,0,0,10,2
82,True,-1,5,1,4,15,10,9,1,2,8,0,0,1,0,2,6,1
83,True,-4,3,1,1,18,12,8,0,1,11,0,0,0,0,0,7,1
84,True,-5,0,4,3,13,9,10,1,1,6,2,0,0,1,2,7,1
85,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
86,True,-5,-13,5,0,15,9,9,2,0,7,2,0,2,0,0,6,3
87,True,-1,2,1,2,17,6,10,4,1,5,0,0,3,1,1,9,0
88,True,-6,-6,3,2,15,9,11,0,2,6,1,0,0,0,0,9,2
89,True,-4,-5,2,2,16,11,9,0,1,9,1,0,0,0,1,7,1
90,True,-2,3,1,1,18,8,11,1,1,7,0,0,1,0,0,10,1
91,True,-2,32,2,9,9,10,9,1,5,4,1,1,0,0,3,5,1
92,True,-3,-8,5,1,14,10,9,1,1,6,3,0,1,0,0,7,2
93,True,-9,5,3,5,12,9,10,1,2,7,0,0,0,1,3,5,2
94,False,0,0,0,0,20,8,11,1,0,8,0,0,1,0,0,11,0
95,True,-8,-1,6,2,12,10,10,0,2,4,4,0,0,0,0,8,2
96,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
97,True,-4,1,2,3,15,8,11,1,2,5,1,0,1,0,1,9,1
98,True,-2,10,1,1,18,7,12,1,1,6,0,0,1,0,0,11,1
99,True,-6,-8,3,1,16,10,10,0,1,7,2,0,0,0,0,9,1
100,True,-3,5,2,7,11,11,8,1,6,5,0,1,0,0,0,6,2
101,True,-1,9,1,3,16,11,8,1,2,9,0,0,1,0,1,6,1
102,True,-2,-3,2,0,18,10,9,1,0,10,0,0,1,0,0,7,2
103,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
104,True,-3,2,3,3,14,9,11,0,2,6,1,0,0,0,1,8,2
105,True,-8,-25,6,1,13,10,7,3,1,7,2,0,1,2,0,5,2
106,True,-9,5,3,7,10,10,9,1,4,5,1,1,0,0,2,5,2
107,True,-4,1,3,3,14,11,9,0,2,9,0,0,0,0,1,5,3
108,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
109,True,-1,0,1,1,18,10,10,0,1,9,0,0,0,0,0,9,1
110,True,-7,-5,1,1,18,11,8,1,1,10,0,0,1,0,0,7,1
111,True,-1,13,2,7,11,11,8,1,4,6,1,0,1,0,3,4,1
112,True,-3,14,1,4,15,8,11,1,1,7,0,1,0,0,2,8,1
113,True,-1,9,1,2,17,8,12,0,1,7,0,0,0,0,1,10,1
114,False,0,0,0,0,20,10,8,2,0,10,0,0,2,0,0,8,0
115,True,-2,1,1,2,17,8,11,1,2,6,0,0,1,0,0,10,1
116,True,-11,0,1,6,13,9,9,2,2,7,0,1,1,0,3,5,1
117,True,-4,12,1,7,12,8,11,1,3,5,0,1,0,0,3,7,1
118,True,-4,2,1,2,17,9,11,0,1,8,0,0,0,0,1,9,1
119,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
120,True,-3,-1,1,2,17,10,10,0,1,9,0,0,0,0,1,8,1
121,True,-2,-5,4,0,16,9,10,1,0,7,2,0,1,0,0,8,2
122,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
123,True,-3,-6,3,1,16,9,11,0,1,6,2,0,0,0,0,10,1
124,True,-2,10,1,4,15,10,9,1,3,7,0,0,1,0,1,7,1
125,True,-2,-3,3,1,16,9,10,1,1,8,0,0,1,0,0,7,3
126,True,-1,13,1,3,16,8,8,4,2,6,0,0,4,0,1,6,1
127,True,-6,-6,2,1,17,10,10,0,1,9,0,0,0,0,0,8,2
128,True,-7,4,3,5,12,9,10,1,3,5,1,0,0,1,2,7,1
129,True,0,3,0,2,18,9,11,0,1,8,0,0,0,0,1,10,0
130,True,-6,-11,5,2,13,9,10,1,2,6,1,0,0,1,0,7,3
131,True,-5,-15,6,1,13,9,11,0,1,6,2,0,0,0,0,7,4
132,True,-9,-2,1,1,18,10,8,2,1,9,0,0,2,0,0,7,1
133,False,0,0,0,0,20,7,11,2,0,7,0,0,2,0,0,11,0
134,False,0,0,0,0,20,13,7,0,0,13,0,0,0,0,0,7,0
135,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
136,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
137,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
138,True,-5,-1,2,5,13,7,12,1,2,5,0,0,1,0,3,7,2
139,True,-1,52,1,12,7,9,7,4,4,5,0,4,0,0,4,2,1
140,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
141,True,-3,14,1,4,15,10,8,2,3,7,0,0,2,0,1,6,1
142,True,-2,1,3,5,12,11,9,0,4,7,0,0,0,0,1,5,3
143,False,0,0,0,0,20,8,11,1,0,8,0,0,1,0,0,11,0
144,False,0,0,0,0,20,13,7,0,0,13,0,0,0,0,0,7,0
145,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
146,True,-10,-24,7,1,12,11,9,0,1,7,3,0,0,0,0,5,4
147,False,0,0,0,0,20,8,11,1,0,8,0,0,1,0,0,11,0
148,True,-2,1,2,3,15,11,9,0,2,8,1,0,0,0,1,7,1
149,True,-2,0,1,1,18,11,8,1,1,10,0,0,1,0,0,7,1
150,False,0,0,0,0,20,11,8,1,0,11,0,0,1,0,0,8,0
151,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
152,True,-8,-8,2,1,17,10,10,0,1,8,1,0,0,0,0,9,1
153,True,-4,6,1,6,13,11,8,1,4,7,0,1,0,0,1,6,1
154,False,0,0,0,0,20,7,12,1,0,7,0,0,1,0,0,12,0
155,True,-3,22,1,5,14,11,9,0,2,9,0,0,0,0,3,5,1
156,False,0,0,0,0,20,8,9,3,0,8,0,0,3,0,0,9,0
157,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
158,True,0,14,0,6,14,9,11,0,3,6,0,0,0,0,3,8,0
159,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
160,True,-4,28,1,6,13,9,9,2,2,7,0,0,2,0,4,4,1
161,True,-5,-3,1,1,18,9,9,2,1,7,1,0,2,0,0,9,0
162,True,-7,-8,2,0,18,12,8,0,0,11,1,0,0,0,0,7,1
163,False,0,0,0,0,20,8,9,3,0,8,0,0,3,0,0,9,0
164,True,-7,-2,2,3,15,9,10,1,0,9,0,1,0,0,2,6,2
165,True,-2,7,1,1,18,12,8,0,1,11,0,0,0,0,0,7,1
166,True,-11,-2,3,3,14,10,8,2,2,6,2,0,1,1,1,7,0
167,True,-6,-9,4,1,15,7,12,1,0,6,1,0,1,0,1,8,3
168,True,-7,-2,3,4,13,11,8,1,1,8,2,0,1,0,3,4,1
169,True,-4,-4,4,1,15,9,9,2,1,6,2,0,2,0,0,7,2
170,False,0,0,0,0,20,11,8,1,0,11,0,0,1,0,0,8,0
171,False,0,0,0,0,20,12,8,0,0,12,0,0,0,0,0,8,0
172,True,-3,39,1,9,10,9,11,0,4,5,0,0,0,0,5,5,1
173,False,0,0,0,0,20,8,11,1,0,8,0,0,1,0,0,11,0
174,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
175,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
176,True,-1,5,1,1,18,10,10,0,1,9,0,0,0,0,0,9,1
177,True,-1,6,1,3,16,9,10,1,2,7,0,0,1,0,1,8,1
178,True,-4,-2,4,3,13,8,12,0,1,4,3,0,0,0,2,9,1
179,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
180,True,-2,-4,3,1,16,10,9,1,1,9,0,0,1,0,0,6,3
181,True,-9,-10,2,0,18,9,11,0,0,8,1,0,0,0,0,10,1
182,False,0,0,0,0,20,12,8,0,0,12,0,0,0,0,0,8,0
183,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
184,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
185,True,-3,19,2,3,15,8,11,1,2,5,1,0,1,0,1,9,1
186,True,-5,11,2,6,12,10,10,0,5,5,0,0,0,0,1,7,2
187,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
188,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
189,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
190,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
191,True,0,8,0,2,18,9,11,0,1,8,0,0,0,0,1,10,0
192,False,0,0,0,0,20,8,8,4,0,8,0,0,4,0,0,8,0
193,True,-5,-20,7,1,12,12,8,0,1,9,2,0,0,0,0,3,5
194,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
195,True,-3,2,2,2,16,9,10,1,1,8,0,0,1,0,1,7,2
196,True,-7,-12,4,1,15,9,10,1,1,8,0,0,1,0,0,6,4
197,True,-3,-2,3,2,15,11,8,1,1,9,1,0,1,0,1,5,2
198,False,0,0,0,0,20,9,9,2,0,9,0,0,2,0,0,9,0
199,True,-5,0,4,2,14,8,10,2,2,5,1,0,2,0,0,7,3
200,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
201,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
202,False,0,0,0,0,20,7,10,3,0,7,0,0,3,0,0,10,0
203,True,-1,22,1,8,11,11,9,0,3,8,0,0,0,0,5,3,1
204,True,-1,9,1,1,18,11,9,0,1,10,0,0,0,0,0,8,1
205,True,-4,-9,3,0,17,9,8,3,0,8,1,0,3,0,0,6,2
206,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
207,False,0,0,0,0,20,8,10,2,0,8,0,0,2,0,0,10,0
208,True,-4,5,1,3,16,8,12,0,2,6,0,0,0,0,1,10,1
209,True,-4,2,1,1,18,10,10,0,0,10,0,0,0,0,1,8,1
210,True,-4,2,3,3,14,9,10,1,1,6,2,0,1,0,2,7,1
211,False,0,0,0,0,20,8,10,2,0,8,0,0,2,0,0,10,0
212,True,0,11,0,2,18,10,10,0,1,9,0,0,0,0,1,9,0
213,True,-2,1,2,2,16,9,9,2,0,8,1,0,2,0,2,6,1
214,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
215,False,0,0,0,0,20,10,7,3,0,10,0,0,3,0,0,7,0
216,False,0,0,0,0,20,9,8,3,0,9,0,0,3,0,0,8,0
217,False,0,0,0,0,20,7,9,4,0,7,0,0,4,0,0,9,0
218,False,0,0,0,0,20,10,8,2,0,10,0,0,2,0,0,8,0
219,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
220,True,-18,-7,2,3,15,8,10,2,2,5,1,1,1,0,0,9,1
221,False,0,0,0,0,20,9,7,4,0,9,0,0,4,0,0,7,0
222,False,0,0,0,0,20,7,11,2,0,7,0,0,2,0,0,11,0
223,True,-7,-13,3,1,16,11,9,0,1,8,2,0,0,0,0,8,1
224,True,-9,-13,4,0,16,8,11,1,0,7,1,0,1,0,0,8,3
225,True,-1,9,1,5,14,9,10,1,3,6,0,0,1,0,2,7,1
226,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
227,True,-4,-10,6,2,12,7,10,3,1,5,1,0,1,2,1,6,3
228,True,-5,1,3,6,11,9,9,2,3,4,2,1,1,0,2,6,1
229,False,0,0,0,0,20,8,8,4,0,8,0,0,4,0,0,8,0
230,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
231,False,0,0,0,0,20,12,8,0,0,12,0,0,0,0,0,8,0
232,True,-7,-13,4,2,14,10,10,0,1,7,2,0,0,0,1,7,2
233,True,-4,2,1,3,16,10,10,0,2,8,0,0,0,0,1,8,1
234,True,-4,5,1,6,13,8,10,2,3,5,0,0,1,1,3,7,0
235,True,-4,4,2,5,13,10,8,2,4,5,1,0,2,0,1,6,1
236,False,0,0,0,0,20,9,9,2,0,9,0,0,2,0,0,9,0
237,True,-2,0,3,1,16,9,10,1,0,9,0,1,0,0,0,7,3
238,False,0,0,0,0,20,7,9,4,0,7,0,0,4,0,0,9,0
239,True,-4,7,1,3,16,8,9,3,0,8,0,3,0,0,0,8,1
240,False,0,0,0,0,20,11,8,1,0,11,0,0,1,0,0,8,0
241,True,-1,2,2,2,16,10,9,1,1,8,1,0,1,0,1,7,1
242,True,-6,-5,1,1,18,8,9,3,1,7,0,0,2,1,0,9,0
243,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
244,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
245,True,-7,-11,4,1,15,12,7,1,1,9,2,0,1,0,0,5,2
246,False,0,0,0,0,20,9,8,3,0,9,0,0,3,0,0,8,0
247,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
248,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
249,False,0,0,0,0,20,11,8,1,0,11,0,0,1,0,0,8,0
250,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
251,True,-10,0,4,4,12,7,12,1,2,4,1,0,1,0,2,7,3
252,True,-2,0,4,2,14,9,10,1,1,7,1,0,1,0,1,6,3
253,True,-4,-12,7,0,13,6,11,3,0,3,3,0,2,1,0,8,3
254,True,-5,-11,3,1,16,7,13,0,1,6,0,0,0,0,0,10,3
255,True,-7,-14,4,1,15,9,10,1,1,6,2,0,1,0,0,8,2
256,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
257,True,-3,34,1,9,10,10,10,0,6,4,0,0,0,0,3,6,1
258,True,-2,-1,3,2,15,10,10,0,1,9,0,0,0,0,1,6,3
259,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
260,True,-3,-2,3,2,15,10,9,1,2,7,1,0,1,0,0,7,2
261,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
262,False,0,0,0,0,20,8,12,0,0,8,0,0,0,0,0,12,0
263,False,0,0,0,0,20,7,11,2,0,7,0,0,2,0,0,11,0
264,True,-7,-4,5,3,12,12,7,1,2,8,2,1,0,0,0,4,3
265,True,-1,17,2,7,11,11,8,1,5,5,1,0,1,0,2,5,1
266,False,0,0,0,0,20,9,9,2,0,9,0,0,2,0,0,9,0
267,True,-6,-18,8,1,11,11,9,0,1,6,4,0,0,0,0,5,4
268,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
269,True,-7,-28,10,1,9,10,7,3,0,6,4,1,1,1,0,2,5
270,True,-1,7,1,2,17,9,9,2,0,9,0,1,1,0,1,7,1
271,True,-10,-22,4,3,13,11,9,0,2,8,1,0,0,0,1,5,3
272,True,-5,-12,4,1,15,9,10,1,1,6,2,0,0,1,0,9,1
273,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
274,True,-5,-5,4,4,12,10,10,0,2,8,0,0,0,0,2,4,4
275,True,-1,10,1,5,14,9,10,1,2,7,0,0,1,0,3,6,1
276,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
277,True,-6,4,2,5,13,10,10,0,4,6,0,0,0,0,1,7,2
278,False,0,0,0,0,20,8,8,4,0,8,0,0,4,0,0,8,0
279,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
280,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
281,True,-1,-1,2,1,17,8,11,1,1,7,0,0,1,0,0,9,2
282,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
283,False,0,0,0,0,20,12,8,0,0,12,0,0,0,0,0,8,0
284,False,0,0,0,0,20,9,9,2,0,9,0,0,2,0,0,9,0
285,True,-2,12,2,3,15,10,9,1,3,7,0,0,0,1,0,8,1
286,True,-6,-6,3,2,15,12,8,0,0,11,1,0,0,0,2,4,2
287,True,-9,-9,3,5,12,7,9,4,3,4,0,1,3,0,1,5,3
288,True,-10,-10,2,1,17,10,10,0,1,9,0,0,0,0,0,8,2
289,True,-2,0,1,1,18,10,9,1,1,9,0,0,1,0,0,8,1
290,True,-7,-16,5,1,14,12,8,0,1,9,2,0,0,0,0,5,3
291,True,-3,-2,2,2,16,8,11,1,1,7,0,0,0,1,1,9,1
292,True,-3,-2,3,2,15,8,10,2,2,6,0,0,1,1,0,8,2
293,True,-1,0,1,1,18,10,10,0,1,9,0,0,0,0,0,9,1
294,True,-2,-4,2,0,18,11,9,0,0,10,1,0,0,0,0,8,1
295,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
296,True,-1,0,1,1,18,10,10,0,1,9,0,0,0,0,0,9,1
297,True,-3,-1,3,1,16,12,8,0,1,9,2,0,0,0,0,7,1
298,True,-1,6,2,3,15,11,9,0,3,7,1,0,0,0,0,8,1
299,False,0,0,0,0,20,7,10,3,0,7,0,0,3,0,0,10,0
300,False,0,0,0,0,20,9,7,4,0,9,0,0,4,0,0,7,0
301,True,-4,-1,3,1,16,10,9,1,1,9,0,0,0,1,0,7,2
302,True,-4,2,3,3,14,11,9,0,2,7,2,0,0,0,1,7,1
303,True,-6,-8,2,0,18,11,8,1,0,10,1,0,1,0,0,7,1
304,True,0,3,0,2,18,13,6,1,2,11,0,0,1,0,0,6,0
305,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
306,False,0,0,0,0,20,8,10,2,0,8,0,0,2,0,0,10,0
307,False,0,0,0,0,20,7,11,2,0,7,0,0,2,0,0,11,0
308,True,-5,12,2,4,14,10,7,3,2,7,1,1,2,0,1,5,1
309,False,0,0,0,0,20,12,7,1,0,12,0,0,1,0,0,7,0
310,True,0,11,0,6,14,9,9,2,1,8,0,1,1,0,4,5,0
311,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
312,False,0,0,0,0,20,8,11,1,0,8,0,0,1,0,0,11,0
313,True,-1,3,1,2,17,10,8,2,2,8,0,0,2,0,0,7,1
314,False,0,0,0,0,20,9,10,1,0,9,0,0,1,0,0,10,0
315,False,0,0,0,0,20,8,10,2,0,8,0,0,2,0,0,10,0
316,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
317,True,-4,0,1,2,17,10,9,1,1,9,0,0,1,0,1,7,1
318,False,0,0,0,0,20,9,8,3,0,9,0,0,3,0,0,8,0
319,True,-12,-26,6,0,14,9,10,1,0,7,2,0,1,0,0,6,4
320,False,0,0,0,0,20,13,6,1,0,13,0,0,1,0,0,6,0
321,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
322,True,-6,29,1,11,8,9,11,0,5,4,0,0,0,0,6,4,1
323,False,0,0,0,0,20,10,7,3,0,10,0,0,3,0,0,7,0
324,False,0,0,0,0,20,9,9,2,0,9,0,0,2,0,0,9,0
325,False,0,0,0,0,20,10,9,1,0,10,0,0,1,0,0,9,0
326,True,-5,4,6,4,10,9,10,1,3,5,1,0,1,0,1,4,5
327,False,0,0,0,0,20,11,9,0,0,11,0,0,0,0,0,9,0
328,False,0,0,0,0,20,12,7,1,0,12,0,0,1,0,0,7,0
329,True,-10,-4,1,2,17,11,8,1,1,10,0,0,1,0,1,6,1
330,True,0,4,0,3,17,9,11,0,0,9,0,0,0,0,3,8,0
331,True,-13,-9,1,2,17,8,10,2,2,6,0,0,2,0,0,9,1
332,True,-10,5,1,3,16,10,8,2,2,8,0,0,2,0,1,6,1
333,True,-5,-9,3,1,16,10,9,1,1,8,1,0,1,0,0,7,2
334,True,-1,1,1,1,18,11,9,0,1,10,0,0,0,0,0,8,1
335,True,-2,5,1,3,16,9,11,0,2,7,0,0,0,0,1,9,1
336,True,-3,7,2,4,14,9,9,2,2,6,1,0,2,0,2,6,1
337,False,0,0,0,0,20,12,8,0,0,12,0,0,0,0,0,8,0
338,False,0,0,0,0,20,10,10,0,0,10,0,0,0,0,0,10,0
339,True,-3,-3,2,2,16,12,8,0,2,9,1,0,0,0,0,7,1
340,True,-6,-8,5,3,12,8,11,1,2,5,1,0,1,0,1,6,4
341,False,0,0,0,0,20,8,11,1,0,8,0,0,1,0,0,11,0
342,True,-1,3,1,2,17,7,13,0,1,6,0,0,0,0,1,11,1
343,True,-8,-13,5,2,13,10,10,0,1,8,1,0,0,0,1,5,4
344,False,0,0,0,0,20,9,8,3,0,9,0,0,3,0,0,8,0
345,False,0,0,0,0,20,6,12,2,0,6,0,0,2,0,0,12,0
346,False,0,0,0,0,20,9,11,0,0,9,0,0,0,0,0,11,0
347,True,-6,-10,3,0,17,8,10,2,0,7,1,0,2,0,0,8,2
348,True,-1,1,2,1,17,10,10,0,1,9,0,0,0,0,0,8,2
349,True,-2,0,1,1,18,10,10,0,1,9,0,0,0,0,0,9,1
350,True,-12,-1,3,4,13,10,10,0,3,6,1,0,0,0,1,7,2
351,True,-4,-6,3,3,14,12,8,0,3,8,1,0,0,0,0,6,2
