id,is_changed,max_worse,util,num_worse,num_better,num_unchanged,rank_better,rank_worse,rank_unchanged,rank_better_match_better,rank_better_match_unchanged,rank_better_match_worse,rank_unchanged_match_better,rank_unchanged_match_unchanged,rank_unchanged_match_worse,rank_worse_match_better,rank_worse_match_unchanged,rank_worse_match_worse,k,maj_better,maj_unchanged,maj_worse,maj_util,min_util,maj_egal,min_egal
67,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
68,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
69,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
70,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
71,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
72,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
73,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
74,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
75,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
76,True,-7,-3,1,2,7,7,3,0,2,5,0,0,0,0,0,2,1,7,0,2,1,-7,4,-7,0
77,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
78,True,-5,-10,6,1,3,7,3,0,1,1,5,0,0,0,0,2,1,7,0,2,1,-5,-5,-5,-2
79,True,-6,-4,1,2,7,7,3,0,2,5,0,0,0,0,0,2,1,7,0,2,1,-6,2,-6,0
80,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
81,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
82,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
83,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
84,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
85,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
86,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
87,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
88,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
89,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
90,True,0,18,0,6,4,7,3,0,4,3,0,0,0,0,2,1,0,7,2,1,0,10,8,0,0
91,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
92,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
93,True,-2,5,1,2,7,7,2,1,2,5,0,0,1,0,0,1,1,7,0,2,1,-2,7,-2,0
94,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
95,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
96,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
97,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
98,True,-5,4,1,4,5,7,3,0,4,3,0,0,0,0,0,2,1,7,0,2,1,-5,9,-5,0
99,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
100,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
101,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
102,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
103,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
104,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
105,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
106,True,-3,-6,2,0,8,7,3,0,0,6,1,0,0,0,0,2,1,7,0,2,1,-3,-3,-3,-3
107,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
108,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
109,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
110,True,-5,-8,3,1,6,7,3,0,1,4,2,0,0,0,0,2,1,7,0,2,1,-1,-7,-1,-5
111,True,-1,1,1,1,8,7,3,0,1,6,0,0,0,0,0,2,1,7,0,2,1,-1,2,-1,0
112,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
113,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
114,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
115,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
116,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
117,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
118,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
119,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
120,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
121,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
122,True,-8,-6,2,1,7,7,3,0,1,6,0,0,0,0,0,1,2,7,0,1,2,-10,4,-8,0
123,True,-2,6,1,3,6,7,3,0,3,4,0,0,0,0,0,2,1,7,0,2,1,-2,8,-2,0
124,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
125,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
126,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
127,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
128,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
129,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
130,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
131,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
132,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
133,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
134,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
135,True,-1,6,2,4,4,7,3,0,3,4,0,0,0,0,1,0,2,7,1,0,2,-1,7,-1,0
136,False,0,0,0,0,10,7,1,2,0,7,0,0,2,0,0,1,0,7,0,3,0,0,0,0,0
137,True,-1,1,2,1,7,7,3,0,1,5,1,0,0,0,0,2,1,7,0,2,1,-1,2,-1,-1
138,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
139,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
140,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
141,False,0,0,0,0,10,7,1,2,0,7,0,0,2,0,0,1,0,7,0,3,0,0,0,0,0
142,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
143,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
144,True,-3,1,2,3,5,7,3,0,3,3,1,0,0,0,0,2,1,7,0,2,1,-2,3,-2,-3
145,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
146,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
147,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
148,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
149,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
150,True,-5,-6,2,1,7,7,2,1,1,5,1,0,1,0,0,1,1,7,0,2,1,-5,-1,-5,-2
151,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
152,False,0,0,0,0,10,7,1,2,0,7,0,0,2,0,0,1,0,7,0,3,0,0,0,0,0
153,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
154,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
155,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
156,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
157,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
158,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
159,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
160,True,-2,-1,2,1,7,7,3,0,1,5,1,0,0,0,0,2,1,7,0,2,1,-1,0,-1,-2
161,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
162,True,-5,-7,3,0,7,7,3,0,0,6,1,0,0,0,0,1,2,7,0,1,2,-6,-1,-5,-1
163,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
164,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
165,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
166,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
167,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
168,True,-3,10,1,5,4,7,3,0,3,4,0,0,0,0,2,0,1,7,2,0,1,2,8,-3,0
169,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
170,True,-2,3,2,2,6,7,3,0,1,5,1,0,0,0,1,1,1,7,1,1,1,1,2,-1,-2
171,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
172,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
173,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
174,True,-1,3,1,3,6,7,3,0,3,4,0,0,0,0,0,2,1,7,0,2,1,-1,4,-1,0
175,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
176,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
177,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
178,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
179,True,-3,14,1,5,4,7,3,0,4,3,0,0,0,0,1,1,1,7,1,1,1,3,11,-3,0
180,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
181,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
182,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
183,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
184,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
185,True,-4,-6,3,0,7,7,3,0,0,5,2,0,0,0,0,2,1,7,0,2,1,-1,-5,-1,-4
186,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
187,True,-4,-4,3,2,5,7,3,0,1,4,2,0,0,0,1,1,1,7,1,1,1,0,-4,-2,-4
188,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
189,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
190,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
191,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
192,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
193,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
194,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
195,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
196,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
197,False,0,0,0,0,10,7,1,2,0,7,0,0,2,0,0,1,0,7,0,3,0,0,0,0,0
198,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
199,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
200,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
201,True,-3,-1,2,2,6,7,3,0,2,4,1,0,0,0,0,2,1,7,0,2,1,-2,1,-2,-3
202,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
203,True,0,9,0,3,7,7,2,1,2,5,0,1,0,0,0,2,0,7,1,2,0,2,7,0,0
204,True,-4,-6,3,0,7,7,3,0,0,5,2,0,0,0,0,2,1,7,0,2,1,-1,-5,-1,-4
205,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
206,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
207,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
208,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
209,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
210,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
211,True,-3,-3,3,1,6,7,3,0,1,5,1,0,0,0,0,1,2,7,0,1,2,-2,-1,-1,-3
212,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
213,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
214,True,-1,0,1,1,8,7,3,0,1,6,0,0,0,0,0,2,1,7,0,2,1,-1,1,-1,0
215,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
216,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
217,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
218,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
219,True,-5,-14,5,0,5,7,3,0,0,4,3,0,0,0,0,1,2,7,0,1,2,-6,-8,-5,-5
220,True,-8,-8,3,1,6,7,3,0,1,5,1,0,0,0,0,1,2,7,0,1,2,-9,1,-8,-2
221,True,-5,-11,5,1,4,7,3,0,1,3,3,0,0,0,0,1,2,7,0,1,2,-5,-6,-4,-5
222,True,-2,1,1,2,7,7,3,0,2,5,0,0,0,0,0,2,1,7,0,2,1,-2,3,-2,0
223,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
224,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
225,True,-3,-7,5,2,3,7,2,1,2,2,3,0,0,1,0,1,1,7,0,1,2,-4,-3,-3,-3
226,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
227,False,0,0,0,0,10,7,1,2,0,7,0,0,2,0,0,1,0,7,0,3,0,0,0,0,0
228,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
229,True,-1,4,1,2,7,7,3,0,2,5,0,0,0,0,0,2,1,7,0,2,1,-1,5,-1,0
230,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
231,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
232,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
233,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
234,True,-1,3,1,3,6,7,2,1,3,4,0,0,1,0,0,1,1,7,0,2,1,-1,4,-1,0
235,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
236,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
237,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
238,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
239,True,-1,3,1,3,6,7,3,0,3,4,0,0,0,0,0,2,1,7,0,2,1,-1,4,-1,0
240,True,-2,-3,2,0,8,7,2,1,0,6,1,0,1,0,0,1,1,7,0,2,1,-1,-2,-1,-2
241,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
242,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
243,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
244,False,0,0,0,0,10,7,2,1,0,7,0,0,1,0,0,2,0,7,0,3,0,0,0,0,0
245,True,-5,-13,4,0,6,7,3,0,0,6,1,0,0,0,0,0,3,7,0,0,3,-12,-1,-5,-1
246,False,0,0,0,0,10,7,1,2,0,7,0,0,2,0,0,1,0,7,0,3,0,0,0,0,0
247,False,0,0,0,0,10,7,3,0,0,7,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0
