id,is_changed,max_worse,util,num_worse,num_better,num_unchanged,rank_better,rank_worse,rank_unchanged,rank_better_match_better,rank_better_match_unchanged,rank_better_match_worse,rank_unchanged_match_better,rank_unchanged_match_unchanged,rank_unchanged_match_worse,rank_worse_match_better,rank_worse_match_unchanged,rank_worse_match_worse,k,maj_better,maj_unchanged,maj_worse,maj_util,min_util,maj_egal,min_egal
22,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
23,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
24,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
25,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
26,True,-3,-5,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-3,-2,-3,-3
27,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
28,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
29,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
30,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
31,True,-1,1,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,2,-1,0
32,True,-1,0,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,1,-1,0
33,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
34,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
35,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
36,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
37,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
38,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
39,True,-2,-5,4,0,3,6,1,0,0,3,3,0,0,0,0,0,1,6,0,0,1,-1,-4,-1,-2
40,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
41,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
42,True,-1,2,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,3,-1,0
43,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
44,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
45,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
46,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
47,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
48,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
49,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
50,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
51,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
52,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
53,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
54,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
55,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
56,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
57,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
58,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
59,True,-2,-2,3,1,3,6,1,0,1,3,2,0,0,0,0,0,1,6,0,0,1,-1,-1,-1,-2
60,True,-1,0,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,1,-1,0
61,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
62,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
63,True,-1,3,2,2,3,6,1,0,2,3,1,0,0,0,0,0,1,6,0,0,1,-1,4,-1,-1
64,True,-2,-3,3,1,3,6,1,0,1,3,2,0,0,0,0,0,1,6,0,0,1,-1,-2,-1,-2
65,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
66,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
67,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
68,True,-2,1,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-1,2,-1,-2
69,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
70,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
71,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
72,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
73,True,-1,2,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-1,3,-1,0
74,True,-1,0,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,1,-1,0
75,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
76,True,-3,-1,2,3,2,6,1,0,3,2,1,0,0,0,0,0,1,6,0,0,1,-3,2,-3,-3
77,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
78,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
79,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
80,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
81,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
82,True,-1,1,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-1,2,-1,0
83,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
84,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
85,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
86,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
87,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
88,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
89,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
90,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
91,True,-2,-3,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-2,-1,-2,-2
92,True,-1,4,1,4,2,6,1,0,4,2,0,0,0,0,0,0,1,6,0,0,1,-1,5,-1,0
93,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
94,True,-1,0,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,1,-1,0
95,True,-2,3,1,3,3,6,1,0,3,3,0,0,0,0,0,0,1,6,0,0,1,-2,5,-2,0
96,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
97,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
98,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
99,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
100,True,-4,-3,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-4,1,-4,0
101,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
102,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
103,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
104,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
105,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
106,True,-1,4,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-1,5,-1,0
107,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
108,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
109,True,-2,-1,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-2,1,-2,-2
110,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
111,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
112,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
113,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
114,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
115,True,-1,-1,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-1,0,-1,-1
116,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
117,True,-1,8,1,5,1,6,1,0,5,1,0,0,0,0,0,0,1,6,0,0,1,-1,9,-1,0
118,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
119,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
120,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
121,True,-3,-4,2,0,5,6,1,0,0,5,1,0,0,0,0,0,1,6,0,0,1,-1,-3,-1,-3
122,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
123,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
124,True,-3,-2,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-1,-1,-1,-3
125,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
126,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
127,True,-3,-2,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-3,1,-3,0
128,True,-2,-1,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-2,1,-2,0
129,True,-1,4,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-1,5,-1,0
130,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
131,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
132,True,-2,-1,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-2,1,-2,0
133,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
134,True,-6,-4,2,2,3,6,1,0,2,3,1,0,0,0,0,0,1,6,0,0,1,-3,-1,-3,-6
135,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
136,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
137,True,-3,0,2,2,3,6,1,0,2,3,1,0,0,0,0,0,1,6,0,0,1,-3,3,-3,-3
138,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
139,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
140,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
141,True,-3,-1,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-3,2,-3,0
142,True,-2,5,1,4,2,6,1,0,4,2,0,0,0,0,0,0,1,6,0,0,1,-2,7,-2,0
143,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
144,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
145,True,-1,3,1,3,3,6,1,0,3,3,0,0,0,0,0,0,1,6,0,0,1,-1,4,-1,0
146,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
147,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
148,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
149,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
150,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
151,True,-1,1,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,2,-1,0
152,True,-5,-2,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-5,3,-5,0
153,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
154,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
155,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
156,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
157,True,-1,3,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-1,4,-1,0
158,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
159,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
160,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
161,True,-3,-3,3,1,3,6,1,0,1,3,2,0,0,0,0,0,1,6,0,0,1,-3,0,-3,-1
162,True,-6,-7,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-3,-4,-3,-6
163,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
164,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
165,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
166,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
167,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
168,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
169,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
170,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
171,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
172,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
173,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
174,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
175,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
176,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
177,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
178,True,-4,1,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-4,5,-4,0
179,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
180,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
181,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
182,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
183,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
184,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
185,True,-3,-6,3,1,3,6,1,0,1,3,2,0,0,0,0,0,1,6,0,0,1,-3,-3,-3,-2
186,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
187,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
188,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
189,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
190,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
191,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
192,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
193,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
194,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
195,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
196,True,-1,10,1,5,1,6,1,0,5,1,0,0,0,0,0,0,1,6,0,0,1,-1,11,-1,0
197,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
198,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
199,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
200,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
201,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
202,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
203,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
204,True,-1,-1,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-1,0,-1,-1
205,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
206,True,-3,-4,2,1,4,6,1,0,1,4,1,0,0,0,0,0,1,6,0,0,1,-3,-1,-3,-3
207,True,-1,2,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,3,-1,0
208,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
209,True,-2,-4,3,0,4,6,1,0,0,4,2,0,0,0,0,0,1,6,0,0,1,-1,-3,-1,-2
210,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
211,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
212,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
213,True,-2,4,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-2,6,-2,0
214,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
215,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
216,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
217,True,-4,1,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-4,5,-4,0
218,True,-1,2,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-1,3,-1,0
219,True,-1,1,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-1,2,-1,0
220,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
221,True,-4,1,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-4,5,-4,0
222,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
223,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
224,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
225,True,-2,-4,3,0,4,6,1,0,0,4,2,0,0,0,0,0,1,6,0,0,1,-2,-2,-2,-1
226,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
227,True,-2,0,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-2,2,-2,0
228,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
229,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
230,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
231,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
232,True,-1,0,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,1,-1,0
233,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
234,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
235,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
236,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
237,True,-1,2,1,2,4,6,1,0,2,4,0,0,0,0,0,0,1,6,0,0,1,-1,3,-1,0
238,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
239,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
240,True,-1,2,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-1,3,-1,0
241,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
242,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
243,True,-3,-2,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-3,1,-3,0
244,False,0,0,0,0,7,6,1,0,0,6,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0
245,True,-2,0,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-2,2,-2,0
246,True,-2,-1,1,1,5,6,1,0,1,5,0,0,0,0,0,0,1,6,0,0,1,-2,1,-2,0
