id,is_changed,max_worse,util,num_worse,num_better,num_unchanged,rank_better,rank_worse,rank_unchanged,rank_better_match_better,rank_better_match_unchanged,rank_better_match_worse,rank_unchanged_match_better,rank_unchanged_match_unchanged,rank_unchanged_match_worse,rank_worse_match_better,rank_worse_match_unchanged,rank_worse_match_worse
7486,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7487,False,0,0,0,0,15,5,8,2,0,5,0,0,2,0,0,8,0
7488,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7489,True,-4,15,2,7,6,7,7,1,3,3,1,0,1,0,4,2,1
7490,True,-8,-16,5,0,10,7,8,0,0,5,2,0,0,0,0,5,3
7491,True,-1,9,1,4,10,9,6,0,3,6,0,0,0,0,1,4,1
7492,True,-1,3,1,1,13,8,7,0,1,7,0,0,0,0,0,6,1
7493,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7494,True,-5,8,1,5,9,9,6,0,4,5,0,0,0,0,1,4,1
7495,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7496,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7497,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7498,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7499,True,-2,4,1,1,13,8,6,1,1,7,0,0,1,0,0,5,1
7500,True,-6,-9,2,0,13,8,7,0,0,6,2,0,0,0,0,7,0
7501,True,-3,-9,5,0,10,8,7,0,0,5,3,0,0,0,0,5,2
7502,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7503,True,-4,-3,1,1,13,8,6,1,0,8,0,0,1,0,1,4,1
7504,True,-3,-6,2,0,13,9,6,0,0,8,1,0,0,0,0,5,1
7505,True,-5,-2,2,1,12,7,8,0,1,5,1,0,0,0,0,7,1
7506,True,-2,0,3,1,11,5,9,1,1,4,0,0,0,1,0,7,2
7507,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7508,False,0,0,0,0,15,8,5,2,0,8,0,0,2,0,0,5,0
7509,True,-1,3,1,2,12,7,8,0,2,5,0,0,0,0,0,7,1
7510,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7511,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7512,True,-3,3,1,4,10,5,9,1,1,4,0,0,1,0,3,5,1
7513,True,-1,11,2,3,10,9,6,0,2,7,0,0,0,0,1,3,2
7514,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7515,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7516,True,-3,-10,7,1,7,8,7,0,1,3,4,0,0,0,0,4,3
7517,False,0,0,0,0,15,8,5,2,0,8,0,0,2,0,0,5,0
7518,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7519,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7520,True,-1,0,1,1,13,7,7,1,0,7,0,1,0,0,0,6,1
7521,False,0,0,0,0,15,9,5,1,0,9,0,0,1,0,0,5,0
7522,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7523,True,-6,-4,3,2,10,7,7,1,2,5,0,0,0,1,0,5,2
7524,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7525,True,-2,2,2,3,10,6,7,2,3,2,1,0,2,0,0,6,1
7526,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7527,False,0,0,0,0,15,6,7,2,0,6,0,0,2,0,0,7,0
7528,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7529,True,-4,3,1,2,12,7,6,2,0,7,0,1,1,0,1,4,1
7530,False,0,0,0,0,15,6,7,2,0,6,0,0,2,0,0,7,0
7531,True,0,8,0,5,10,7,8,0,2,5,0,0,0,0,3,5,0
7532,False,0,0,0,0,15,7,6,2,0,7,0,0,2,0,0,6,0
